time	time	departures_all	arrivals_all	stuck_all	en-route_all	departures_bike	arrivals_bike	stuck_bike	en-route_bike	departures_car	arrivals_car	stuck_car	en-route_car	departures_walk	arrivals_walk	stuck_walk	en-route_walk
05:00:00	18000	4	8	0	162	0	0	0	0	4	8	0	162	0	0	0	0
05:05:00	18300	6	26	0	142	0	0	0	0	6	26	0	142	0	0	0	0
05:10:00	18600	8	38	0	112	1	1	0	0	5	35	0	112	2	2	0	0
05:15:00	18900	323	173	0	262	6	6	0	0	298	148	0	262	19	19	0	0
05:20:00	19200	27	73	0	216	1	1	0	0	24	70	0	216	2	2	0	0
05:25:00	19500	27	48	0	195	0	0	0	0	26	47	0	195	1	1	0	0
05:30:00	19800	21	27	0	189	1	1	0	0	20	26	0	189	0	0	0	0
05:35:00	20100	17	29	0	177	0	0	0	0	14	26	0	177	3	3	0	0
05:40:00	20400	24	41	0	160	0	0	0	0	17	34	0	160	7	7	0	0
05:45:00	20700	432	176	0	416	16	16	0	0	377	121	0	416	39	39	0	0
05:50:00	21000	48	123	0	341	3	3	0	0	40	115	0	341	5	5	0	0
05:55:00	21300	27	69	0	299	0	0	0	0	21	63	0	299	6	6	0	0
06:00:00	21600	19	25	0	293	0	0	0	0	17	23	0	293	2	2	0	0
06:05:00	21900	33	48	0	278	0	0	0	0	26	41	0	278	7	7	0	0
06:10:00	22200	37	70	0	245	3	3	0	0	23	56	0	245	11	11	0	0
06:15:00	22500	557	234	0	568	23	23	0	0	475	152	0	568	59	59	0	0
06:20:00	22800	68	184	0	452	2	2	0	0	55	171	0	452	11	11	0	0
06:25:00	23100	41	112	0	381	1	1	0	0	35	106	0	381	5	5	0	0
06:30:00	23400	39	62	0	358	3	3	0	0	33	56	0	358	3	3	0	0
06:35:00	23700	46	56	0	348	2	2	0	0	37	47	0	348	7	7	0	0
06:40:00	24000	34	67	0	315	1	1	0	0	24	57	0	315	9	9	0	0
06:45:00	24300	918	355	0	878	39	39	0	0	788	225	0	878	91	91	0	0
06:50:00	24600	48	157	0	769	1	1	0	0	42	151	0	769	5	5	0	0
06:55:00	24900	56	176	0	649	3	3	0	0	51	171	0	649	2	2	0	0
07:00:00	25200	51	154	0	546	0	0	0	0	50	153	0	546	1	1	0	0
07:05:00	25500	61	101	0	506	0	0	0	0	59	99	0	506	2	2	0	0
07:10:00	25800	84	108	0	482	2	2	0	0	55	79	0	482	27	27	0	0
07:15:00	26100	1480	473	0	1489	45	45	0	0	1272	265	0	1489	163	163	0	0
07:20:00	26400	67	210	0	1346	6	6	0	0	48	191	0	1346	13	13	0	0
07:25:00	26700	101	238	0	1209	5	5	0	0	92	229	0	1209	4	4	0	0
07:30:00	27000	93	228	0	1074	3	3	0	0	78	215	0	1072	12	10	0	2
07:35:00	27300	112	211	0	975	0	0	0	0	99	196	0	975	13	15	0	0
07:40:00	27600	103	335	0	743	2	2	0	0	87	319	0	743	14	14	0	0
07:45:00	27900	1685	529	0	1899	70	70	0	0	1412	256	0	1899	203	203	0	0
07:50:00	28200	88	249	0	1738	5	5	0	0	76	237	0	1738	7	7	0	0
07:55:00	28500	110	271	0	1577	3	3	0	0	100	261	0	1577	7	7	0	0
08:00:00	28800	104	273	0	1408	4	4	0	0	96	265	0	1408	4	4	0	0
08:05:00	29100	139	314	0	1233	1	1	0	0	136	311	0	1233	2	2	0	0
08:10:00	29400	149	405	0	977	2	2	0	0	129	385	0	977	18	18	0	0
08:15:00	29700	1025	470	0	1532	47	47	0	0	843	288	0	1532	135	135	0	0
08:20:00	30000	106	311	0	1327	1	1	0	0	95	300	0	1327	10	10	0	0
08:25:00	30300	143	408	0	1062	1	1	0	0	139	404	0	1062	3	3	0	0
08:30:00	30600	116	301	0	877	3	3	0	0	110	295	0	877	3	3	0	0
08:35:00	30900	74	189	0	762	2	2	0	0	68	183	0	762	4	4	0	0
08:40:00	31200	106	201	0	667	1	1	0	0	76	171	0	667	29	29	0	0
08:45:00	31500	706	480	0	893	21	21	0	0	566	340	0	893	119	119	0	0
08:50:00	31800	108	293	0	708	5	5	0	0	99	284	0	708	4	4	0	0
08:55:00	32100	93	213	0	588	1	1	0	0	86	206	0	588	6	6	0	0
09:00:00	32400	71	169	0	490	2	2	0	0	65	163	0	490	4	4	0	0
09:05:00	32700	61	117	0	434	2	2	0	0	52	108	0	434	7	7	0	0
09:10:00	33000	69	119	0	384	4	4	0	0	54	104	0	384	11	11	0	0
09:15:00	33300	431	380	0	435	14	14	0	0	334	283	0	435	83	83	0	0
09:20:00	33600	71	147	0	359	1	1	0	0	61	137	0	359	9	9	0	0
09:25:00	33900	71	124	0	306	2	2	0	0	58	111	0	306	11	11	0	0
09:30:00	34200	44	82	0	268	2	2	0	0	39	77	0	268	3	3	0	0
09:35:00	34500	40	72	0	236	0	0	0	0	37	69	0	236	3	3	0	0
09:40:00	34800	72	97	0	211	1	1	0	0	40	65	0	211	31	31	0	0
09:45:00	35100	337	278	0	270	12	12	0	0	268	209	0	270	57	57	0	0
09:50:00	35400	47	79	0	238	0	0	0	0	42	74	0	238	5	5	0	0
09:55:00	35700	45	75	0	208	1	1	0	0	38	68	0	208	6	6	0	0
10:00:00	36000	35	53	0	190	2	2	0	0	26	44	0	190	7	7	0	0
10:05:00	36300	42	49	0	183	0	0	0	0	36	43	0	183	6	6	0	0
10:10:00	36600	82	91	0	174	2	2	0	0	49	58	0	174	31	31	0	0
10:15:00	36900	372	294	0	252	12	12	0	0	300	222	0	252	60	60	0	0
10:20:00	37200	53	82	0	223	6	6	0	0	43	72	0	223	4	4	0	0
10:25:00	37500	55	60	0	218	0	0	0	0	49	54	0	218	6	6	0	0
10:30:00	37800	43	43	0	218	3	3	0	0	40	40	0	218	0	0	0	0
10:35:00	38100	52	53	0	217	1	1	0	0	42	43	0	217	9	9	0	0
10:40:00	38400	59	68	0	208	0	0	0	0	37	46	0	208	22	22	0	0
10:45:00	38700	396	329	0	275	15	15	0	0	328	261	0	275	53	53	0	0
10:50:00	39000	47	67	0	255	2	2	0	0	42	62	0	255	3	3	0	0
10:55:00	39300	80	89	0	246	3	3	0	0	74	83	0	246	3	3	0	0
11:00:00	39600	62	74	0	234	3	3	0	0	53	65	0	234	6	6	0	0
11:05:00	39900	58	74	0	218	3	3	0	0	46	62	0	218	9	9	0	0
11:10:00	40200	96	94	0	220	1	1	0	0	66	64	0	220	29	29	0	0
11:15:00	40500	393	331	0	282	13	13	0	0	301	239	0	282	79	79	0	0
11:20:00	40800	56	78	0	260	0	0	0	0	49	71	0	260	7	7	0	0
11:25:00	41100	86	106	0	240	4	4	0	0	76	96	0	240	6	6	0	0
11:30:00	41400	55	61	0	234	6	6	0	0	37	43	0	234	12	12	0	0
11:35:00	41700	73	84	0	223	2	2	0	0	57	68	0	223	14	14	0	0
11:40:00	42000	110	123	0	210	7	7	0	0	62	75	0	210	41	41	0	0
11:45:00	42300	400	325	0	285	13	13	0	0	300	225	0	285	87	87	0	0
11:50:00	42600	64	89	0	260	1	1	0	0	51	76	0	260	12	12	0	0
11:55:00	42900	70	79	0	251	6	6	0	0	59	68	0	251	5	5	0	0
12:00:00	43200	61	62	0	250	3	3	0	0	53	56	0	248	5	3	0	2
12:05:00	43500	59	80	0	229	4	4	0	0	47	66	0	229	8	10	0	0
12:10:00	43800	100	112	0	217	3	3	0	0	52	64	0	217	45	45	0	0
12:15:00	44100	438	340	0	315	16	16	0	0	333	235	0	315	89	89	0	0
12:20:00	44400	69	88	0	296	2	2	0	0	61	80	0	296	6	6	0	0
12:25:00	44700	69	77	0	288	4	4	0	0	57	65	0	288	8	8	0	0
12:30:00	45000	76	81	0	283	5	5	0	0	63	68	0	283	8	8	0	0
12:35:00	45300	81	84	0	280	2	2	0	0	71	74	0	280	8	8	0	0
12:40:00	45600	127	133	0	274	6	6	0	0	71	77	0	274	50	50	0	0
12:45:00	45900	390	316	0	348	14	14	0	0	310	236	0	348	66	66	0	0
12:50:00	46200	87	111	0	324	0	0	0	0	82	106	0	324	5	5	0	0
12:55:00	46500	83	100	0	307	3	3	0	0	74	91	0	307	6	6	0	0
13:00:00	46800	79	70	0	316	1	1	0	0	75	66	0	316	3	3	0	0
13:05:00	47100	98	100	0	314	5	5	0	0	76	78	0	314	17	17	0	0
13:10:00	47400	120	139	0	295	3	3	0	0	65	84	0	295	52	52	0	0
13:15:00	47700	352	305	0	342	7	7	0	0	283	236	0	342	62	62	0	0
13:20:00	48000	73	119	0	296	8	8	0	0	62	108	0	296	3	3	0	0
13:25:00	48300	75	110	0	261	2	2	0	0	69	104	0	261	4	4	0	0
13:30:00	48600	107	107	0	261	2	2	0	0	98	98	0	261	7	7	0	0
13:35:00	48900	82	90	0	253	3	3	0	0	73	81	0	253	6	6	0	0
13:40:00	49200	126	144	0	235	4	4	0	0	73	91	0	235	49	49	0	0
13:45:00	49500	394	310	0	319	12	12	0	0	318	234	0	319	64	64	0	0
13:50:00	49800	95	109	0	305	5	5	0	0	82	96	0	305	8	8	0	0
13:55:00	50100	68	72	0	301	1	1	0	0	62	66	0	301	5	5	0	0
14:00:00	50400	110	117	0	294	4	4	0	0	95	102	0	294	11	11	0	0
14:05:00	50700	104	120	0	278	6	6	0	0	87	103	0	278	11	11	0	0
14:10:00	51000	116	130	0	264	4	4	0	0	77	91	0	264	35	35	0	0
14:15:00	51300	687	546	0	405	30	30	0	0	568	427	0	405	89	89	0	0
14:20:00	51600	152	162	0	395	6	6	0	0	129	139	0	395	17	17	0	0
14:25:00	51900	106	115	0	386	7	7	0	0	90	99	0	386	9	9	0	0
14:30:00	52200	134	137	0	383	6	6	0	0	121	124	0	383	7	7	0	0
14:35:00	52500	140	154	0	369	8	8	0	0	120	134	0	369	12	12	0	0
14:40:00	52800	137	162	0	344	4	4	0	0	96	121	0	344	37	37	0	0
14:45:00	53100	894	738	0	500	46	46	0	0	734	578	0	500	114	114	0	0
14:50:00	53400	222	237	0	485	8	8	0	0	194	209	0	485	20	20	0	0
14:55:00	53700	164	173	0	476	6	6	0	0	144	153	0	476	14	14	0	0
15:00:00	54000	151	153	0	474	4	4	0	0	133	135	0	474	14	14	0	0
15:05:00	54300	165	175	0	464	4	4	0	0	147	157	0	464	14	14	0	0
15:10:00	54600	176	204	0	436	7	7	0	0	113	141	0	436	56	56	0	0
15:15:00	54900	1061	879	0	618	56	56	0	0	861	679	0	618	144	144	0	0
15:20:00	55200	249	299	0	568	7	7	0	0	223	273	0	568	19	19	0	0
15:25:00	55500	138	169	0	537	1	1	0	0	134	165	0	537	3	3	0	0
15:30:00	55800	146	172	0	511	8	8	0	0	126	152	0	511	12	12	0	0
15:35:00	56100	139	148	0	502	5	5	0	0	126	135	0	502	8	8	0	0
15:40:00	56400	164	190	0	476	4	4	0	0	126	152	0	476	34	34	0	0
15:45:00	56700	1003	852	0	627	45	45	0	0	807	656	0	627	151	151	0	0
15:50:00	57000	218	296	0	549	6	6	0	0	192	270	0	549	20	20	0	0
15:55:00	57300	136	167	0	518	5	5	0	0	129	160	0	518	2	2	0	0
16:00:00	57600	159	168	0	509	4	4	0	0	133	142	0	509	22	22	0	0
16:05:00	57900	127	141	0	495	5	5	0	0	106	120	0	495	16	16	0	0
16:10:00	58200	135	178	0	452	3	3	0	0	93	136	0	452	39	39	0	0
16:15:00	58500	931	778	0	605	32	32	0	0	792	639	0	605	107	107	0	0
16:20:00	58800	216	267	0	554	9	9	0	0	184	235	0	554	23	23	0	0
16:25:00	59100	155	173	0	536	2	2	0	0	147	165	0	536	6	6	0	0
16:30:00	59400	165	188	0	513	7	7	0	0	151	174	0	513	7	7	0	0
16:35:00	59700	99	132	0	480	3	3	0	0	87	120	0	480	9	9	0	0
16:40:00	60000	127	161	0	446	5	5	0	0	89	123	0	446	33	33	0	0
16:45:00	60300	972	787	0	631	34	34	0	0	794	609	0	631	144	144	0	0
16:50:00	60600	215	277	0	569	9	9	0	0	181	243	0	569	25	25	0	0
16:55:00	60900	151	189	0	531	5	5	0	0	130	168	0	531	16	16	0	0
17:00:00	61200	162	197	0	496	9	9	0	0	134	169	0	496	19	19	0	0
17:05:00	61500	150	181	0	465	8	8	0	0	128	159	0	465	14	14	0	0
17:10:00	61800	137	157	0	445	5	5	0	0	80	100	0	445	52	52	0	0
17:15:00	62100	1112	909	0	648	26	26	0	0	932	729	0	648	154	154	0	0
17:20:00	62400	171	230	0	589	6	6	0	0	133	192	0	589	32	32	0	0
17:25:00	62700	150	196	0	543	4	4	0	0	131	177	0	543	15	15	0	0
17:30:00	63000	150	170	0	523	6	6	0	0	130	150	0	523	14	14	0	0
17:35:00	63300	135	173	0	485	4	4	0	0	113	151	0	485	18	18	0	0
17:40:00	63600	134	172	0	447	6	6	0	0	91	129	0	447	37	37	0	0
17:45:00	63900	908	821	0	534	17	17	0	0	745	658	0	534	146	146	0	0
17:50:00	64200	183	243	0	474	3	3	0	0	142	202	0	474	38	38	0	0
17:55:00	64500	117	162	0	429	3	3	0	0	104	149	0	429	10	10	0	0
18:00:00	64800	166	200	0	395	3	3	0	0	147	181	0	395	16	16	0	0
18:05:00	65100	106	140	0	361	0	0	0	0	93	127	0	361	13	13	0	0
18:10:00	65400	150	176	0	335	3	3	0	0	96	122	0	335	51	51	0	0
18:15:00	65700	914	799	0	450	32	32	0	0	648	533	0	450	234	234	0	0
18:20:00	66000	180	216	0	414	1	1	0	0	139	175	0	414	40	40	0	0
18:25:00	66300	172	178	0	408	3	3	0	0	132	138	0	408	37	37	0	0
18:30:00	66600	128	153	0	383	5	5	0	0	105	130	0	383	18	18	0	0
18:35:00	66900	142	180	0	345	1	1	0	0	106	144	0	345	35	35	0	0
18:40:00	67200	180	197	0	328	8	8	0	0	91	108	0	328	81	81	0	0
18:45:00	67500	911	801	0	438	30	30	0	0	604	494	0	438	277	277	0	0
18:50:00	67800	227	268	0	397	8	8	0	0	136	177	0	397	83	83	0	0
18:55:00	68100	147	179	0	365	4	4	0	0	106	138	0	365	37	37	0	0
19:00:00	68400	140	149	0	356	4	4	0	0	93	102	0	356	43	43	0	0
19:05:00	68700	137	158	0	335	2	2	0	0	96	117	0	335	39	39	0	0
19:10:00	69000	215	219	0	331	5	5	0	0	111	115	0	331	99	99	0	0
19:15:00	69300	676	626	0	381	21	21	0	0	447	397	0	381	208	208	0	0
19:20:00	69600	199	222	0	358	8	8	0	0	156	179	0	358	35	35	0	0
19:25:00	69900	168	193	0	333	4	4	0	0	136	161	0	333	28	28	0	0
19:30:00	70200	133	134	0	332	3	3	0	0	112	113	0	332	18	18	0	0
19:35:00	70500	158	178	0	312	6	6	0	0	104	124	0	312	48	48	0	0
19:40:00	70800	228	244	0	296	11	11	0	0	94	110	0	296	123	123	0	0
19:45:00	71100	441	380	0	357	7	7	0	0	329	268	0	357	105	105	0	0
19:50:00	71400	142	159	0	340	4	4	0	0	107	124	0	340	31	31	0	0
19:55:00	71700	130	146	0	324	2	2	0	0	117	133	0	324	11	11	0	0
20:00:00	72000	133	133	0	324	4	4	0	0	108	108	0	324	21	21	0	0
20:05:00	72300	139	158	0	305	2	2	0	0	110	129	0	305	27	27	0	0
20:10:00	72600	239	241	0	303	2	2	0	0	124	126	0	303	113	113	0	0
20:15:00	72900	414	388	0	329	12	12	0	0	283	257	0	329	119	119	0	0
20:20:00	73200	171	197	0	303	2	2	0	0	124	150	0	303	45	45	0	0
20:25:00	73500	151	187	0	267	1	1	0	0	126	162	0	267	24	24	0	0
20:30:00	73800	108	103	0	272	0	0	0	0	80	76	0	271	28	27	0	1
20:35:00	74100	132	125	0	279	4	4	0	0	99	91	0	279	29	30	0	0
20:40:00	74400	200	215	0	264	5	5	0	0	90	105	0	264	105	105	0	0
20:45:00	74700	314	292	0	286	7	7	0	0	245	223	0	286	62	62	0	0
20:50:00	75000	133	136	0	283	5	5	0	0	101	104	0	283	27	27	0	0
20:55:00	75300	131	138	0	276	3	3	0	0	109	116	0	276	19	19	0	0
21:00:00	75600	128	129	0	275	3	3	0	0	93	98	0	271	32	28	0	4
21:05:00	75900	141	168	0	248	4	4	0	0	90	113	0	248	47	51	0	0
21:10:00	76200	218	212	0	254	7	7	0	0	108	102	0	254	103	103	0	0
21:15:00	76500	347	338	0	263	7	7	0	0	240	231	0	263	100	100	0	0
21:20:00	76800	144	156	0	251	6	6	0	0	86	98	0	251	52	52	0	0
21:25:00	77100	140	139	0	252	2	2	0	0	103	102	0	252	35	35	0	0
21:30:00	77400	125	131	0	246	3	3	0	0	90	96	0	246	32	32	0	0
21:35:00	77700	145	157	0	234	4	4	0	0	99	111	0	234	42	42	0	0
21:40:00	78000	226	225	0	235	5	5	0	0	92	91	0	235	129	129	0	0
21:45:00	78300	288	264	0	259	5	5	0	0	220	196	0	259	63	63	0	0
21:50:00	78600	101	135	0	225	0	0	0	0	81	115	0	225	20	20	0	0
21:55:00	78900	92	111	0	206	2	2	0	0	81	100	0	206	9	9	0	0
22:00:00	79200	103	114	0	195	3	3	0	0	81	92	0	195	19	19	0	0
22:05:00	79500	106	114	0	187	1	1	0	0	87	95	0	187	18	18	0	0
22:10:00	79800	151	147	0	191	3	3	0	0	80	76	0	191	68	68	0	0
22:15:00	80100	238	242	0	187	8	8	0	0	196	200	0	187	34	34	0	0
22:20:00	80400	86	95	0	178	3	3	0	0	78	87	0	178	5	5	0	0
22:25:00	80700	95	95	0	178	3	3	0	0	76	76	0	178	16	16	0	0
22:30:00	81000	55	57	0	176	2	2	0	0	47	49	0	176	6	6	0	0
22:35:00	81300	82	91	0	167	2	2	0	0	61	70	0	167	19	19	0	0
22:40:00	81600	130	142	0	155	4	4	0	0	75	87	0	155	51	51	0	0
22:45:00	81900	171	174	0	152	5	5	0	0	137	140	0	152	29	29	0	0
22:50:00	82200	64	61	0	155	2	2	0	0	54	51	0	155	8	8	0	0
22:55:00	82500	61	69	0	147	2	2	0	0	55	63	0	147	4	4	0	0
23:00:00	82800	97	110	0	134	4	4	0	0	78	91	0	134	15	15	0	0
23:05:00	83100	65	64	0	135	5	5	0	0	49	48	0	135	11	11	0	0
23:10:00	83400	105	112	0	128	3	3	0	0	52	59	0	128	50	50	0	0
23:15:00	83700	144	145	0	127	4	4	0	0	117	118	0	127	23	23	0	0
23:20:00	84000	63	76	0	114	0	0	0	0	45	58	0	114	18	18	0	0
23:25:00	84300	70	62	0	122	1	1	0	0	46	38	0	122	23	23	0	0
23:30:00	84600	70	66	0	126	1	1	0	0	49	48	0	123	20	17	0	3
23:35:00	84900	80	100	0	106	2	2	0	0	53	70	0	106	25	28	0	0
23:40:00	85200	126	131	0	101	6	6	0	0	61	66	0	101	59	59	0	0
23:45:00	85500	118	120	0	99	1	1	0	0	76	78	0	99	41	41	0	0
23:50:00	85800	68	80	0	87	3	3	0	0	46	58	0	87	19	19	0	0
23:55:00	86100	48	53	0	82	3	3	0	0	32	37	0	82	13	13	0	0
24:00:00	86400	31	38	0	75	0	0	0	0	20	27	0	75	11	11	0	0
24:05:00	86700	70	80	0	65	1	1	0	0	46	56	0	65	23	23	0	0
24:10:00	87000	116	126	0	55	4	4	0	0	30	40	0	55	82	82	0	0
24:15:00	87300	37	41	0	51	0	0	0	0	25	29	0	51	12	12	0	0
24:20:00	87600	23	39	0	35	0	0	0	0	23	39	0	35	0	0	0	0
24:25:00	87900	10	16	0	29	0	0	0	0	10	16	0	29	0	0	0	0
24:30:00	88200	5	9	0	25	0	0	0	0	5	9	0	25	0	0	0	0
24:35:00	88500	10	18	0	17	0	0	0	0	9	17	0	17	1	1	0	0
24:40:00	88800	0	0	0	17	0	0	0	0	0	0	0	17	0	0	0	0
24:45:00	89100	3	5	0	15	0	0	0	0	3	5	0	15	0	0	0	0
24:50:00	89400	9	13	0	11	0	0	0	0	9	13	0	11	0	0	0	0
24:55:00	89700	6	11	0	6	0	0	0	0	6	11	0	6	0	0	0	0
25:00:00	90000	0	0	0	6	0	0	0	0	0	0	0	6	0	0	0	0
25:05:00	90300	3	6	0	3	0	0	0	0	3	6	0	3	0	0	0	0
25:10:00	90600	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0
25:15:00	90900	2	2	0	3	0	0	0	0	2	2	0	3	0	0	0	0
25:20:00	91200	1	2	0	2	0	0	0	0	1	2	0	2	0	0	0	0
25:25:00	91500	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0
25:30:00	91800	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0
25:35:00	92100	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0
25:40:00	92400	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0
25:45:00	92700	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0
25:50:00	93000	1	1	0	2	0	0	0	0	1	1	0	2	0	0	0	0
25:55:00	93300	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0
26:00:00	93600	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0
26:05:00	93900	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0
26:10:00	94200	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0
26:15:00	94500	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0
26:20:00	94800	1	2	0	1	0	0	0	0	1	2	0	1	0	0	0	0
26:25:00	95100	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
26:30:00	95400	1	2	0	0	0	0	0	0	1	2	0	0	0	0	0	0
26:35:00	95700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26:40:00	96000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26:45:00	96300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26:50:00	96600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26:55:00	96900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27:00:00	97200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27:05:00	97500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27:10:00	97800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27:15:00	98100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27:20:00	98400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27:25:00	98700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27:30:00	99000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27:35:00	99300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27:40:00	99600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27:45:00	99900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27:50:00	100200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
