time	time	departures_all	arrivals_all	stuck_all	en-route_all	departures_bike	arrivals_bike	stuck_bike	en-route_bike	departures_car	arrivals_car	stuck_car	en-route_car	departures_walk	arrivals_walk	stuck_walk	en-route_walk
05:00:00	18000	10	11	0	145	0	0	0	0	9	10	0	145	1	1	0	0
05:05:00	18300	14	24	0	135	0	0	0	0	13	23	0	135	1	1	0	0
05:10:00	18600	13	40	0	108	1	1	0	0	8	35	0	108	4	4	0	0
05:15:00	18900	295	180	0	223	20	20	0	0	244	129	0	223	31	31	0	0
05:20:00	19200	35	68	0	190	2	2	0	0	28	61	0	190	5	5	0	0
05:25:00	19500	36	45	0	181	0	0	0	0	35	44	0	181	1	1	0	0
05:30:00	19800	27	28	0	180	3	3	0	0	21	22	0	180	3	3	0	0
05:35:00	20100	22	38	0	164	4	4	0	0	15	31	0	164	3	3	0	0
05:40:00	20400	31	41	0	154	0	0	0	0	24	34	0	154	7	7	0	0
05:45:00	20700	390	236	0	308	30	30	0	0	292	138	0	308	68	68	0	0
05:50:00	21000	53	90	0	271	2	2	0	0	39	76	0	271	12	12	0	0
05:55:00	21300	43	64	0	250	2	2	0	0	34	55	0	250	7	7	0	0
06:00:00	21600	33	35	0	248	3	3	0	0	20	22	0	248	10	10	0	0
06:05:00	21900	46	50	0	244	3	3	0	0	35	39	0	244	8	8	0	0
06:10:00	22200	48	76	0	216	5	5	0	0	29	57	0	216	14	14	0	0
06:15:00	22500	503	262	0	457	32	32	0	0	382	141	0	457	89	89	0	0
06:20:00	22800	73	162	0	368	2	2	0	0	54	143	0	368	17	17	0	0
06:25:00	23100	50	101	0	317	3	3	0	0	36	87	0	317	11	11	0	0
06:30:00	23400	47	53	0	311	6	6	0	0	34	40	0	311	7	7	0	0
06:35:00	23700	62	69	0	304	6	6	0	0	44	51	0	304	12	12	0	0
06:40:00	24000	45	78	0	271	4	4	0	0	28	61	0	271	13	13	0	0
06:45:00	24300	873	428	0	716	73	73	0	0	641	196	0	716	159	159	0	0
06:50:00	24600	71	182	0	605	7	7	0	0	48	159	0	605	16	16	0	0
06:55:00	24900	88	200	0	493	6	6	0	0	73	185	0	493	9	9	0	0
07:00:00	25200	60	77	0	476	2	2	0	0	58	75	0	476	0	0	0	0
07:05:00	25500	82	113	0	445	4	4	0	0	66	97	0	445	12	12	0	0
07:10:00	25800	97	109	0	433	5	5	0	0	62	74	0	433	30	30	0	0
07:15:00	26100	1373	576	0	1230	114	114	0	0	1051	254	0	1230	208	208	0	0
07:20:00	26400	103	225	0	1108	16	16	0	0	63	185	0	1108	24	24	0	0
07:25:00	26700	137	270	0	975	15	15	0	0	102	235	0	975	20	20	0	0
07:30:00	27000	119	246	0	848	4	4	0	0	96	226	0	845	19	16	0	3
07:35:00	27300	115	289	0	674	10	10	0	0	95	266	0	674	10	13	0	0
07:40:00	27600	101	147	0	628	2	2	0	0	77	123	0	628	22	22	0	0
07:45:00	27900	1568	668	0	1528	134	134	0	0	1187	287	0	1528	247	247	0	0
07:50:00	28200	142	272	0	1398	18	18	0	0	105	235	0	1398	19	19	0	0
07:55:00	28500	146	292	0	1252	7	7	0	0	120	266	0	1252	19	19	0	0
08:00:00	28800	155	341	0	1066	9	9	0	0	135	321	0	1066	11	11	0	0
08:05:00	29100	163	393	0	836	8	8	0	0	140	370	0	836	15	15	0	0
08:10:00	29400	131	195	0	772	8	8	0	0	95	159	0	772	28	28	0	0
08:15:00	29700	952	635	0	1089	98	98	0	0	673	356	0	1089	181	181	0	0
08:20:00	30000	142	346	0	885	8	8	0	0	110	314	0	885	24	24	0	0
08:25:00	30300	139	260	0	764	10	10	0	0	119	240	0	764	10	10	0	0
08:30:00	30600	100	229	0	635	5	5	0	0	82	211	0	635	13	13	0	0
08:35:00	30900	97	189	0	543	5	5	0	0	82	174	0	543	10	10	0	0
08:40:00	31200	103	167	0	479	7	7	0	0	75	139	0	479	21	21	0	0
08:45:00	31500	676	535	0	620	53	53	0	0	479	338	0	620	144	144	0	0
08:50:00	31800	96	202	0	514	6	6	0	0	79	185	0	514	11	11	0	0
08:55:00	32100	82	183	0	413	7	7	0	0	61	162	0	413	14	14	0	0
09:00:00	32400	84	120	0	377	3	3	0	0	67	103	0	377	14	14	0	0
09:05:00	32700	64	106	0	335	2	2	0	0	50	92	0	335	12	12	0	0
09:10:00	33000	63	88	0	310	4	4	0	0	44	69	0	310	15	15	0	0
09:15:00	33300	405	360	0	355	24	24	0	0	285	240	0	355	96	96	0	0
09:20:00	33600	76	135	0	296	5	5	0	0	61	120	0	296	10	10	0	0
09:25:00	33900	67	95	0	268	4	4	0	0	47	75	0	268	16	16	0	0
09:30:00	34200	51	87	0	232	1	1	0	0	39	75	0	232	11	11	0	0
09:35:00	34500	46	68	0	210	2	2	0	0	38	60	0	210	6	6	0	0
09:40:00	34800	81	98	0	193	2	2	0	0	43	60	0	193	36	36	0	0
09:45:00	35100	303	251	0	245	17	17	0	0	232	180	0	245	54	54	0	0
09:50:00	35400	55	92	0	208	1	1	0	0	47	84	0	208	7	7	0	0
09:55:00	35700	55	77	0	186	3	3	0	0	41	63	0	186	11	11	0	0
10:00:00	36000	38	54	0	170	2	2	0	0	23	39	0	170	13	13	0	0
10:05:00	36300	48	55	0	163	0	0	0	0	41	48	0	163	7	7	0	0
10:10:00	36600	80	81	0	162	2	2	0	0	45	46	0	162	33	33	0	0
10:15:00	36900	351	290	0	223	21	21	0	0	251	190	0	223	79	79	0	0
10:20:00	37200	55	75	0	203	5	5	0	0	41	61	0	203	9	9	0	0
10:25:00	37500	57	66	0	194	5	5	0	0	41	50	0	194	11	11	0	0
10:30:00	37800	44	43	0	195	4	4	0	0	34	33	0	195	6	6	0	0
10:35:00	38100	61	60	0	196	4	4	0	0	44	43	0	196	13	13	0	0
10:40:00	38400	60	67	0	189	3	3	0	0	37	44	0	189	20	20	0	0
10:45:00	38700	371	317	0	243	31	31	0	0	280	226	0	243	60	60	0	0
10:50:00	39000	54	74	0	223	2	2	0	0	43	63	0	223	9	9	0	0
10:55:00	39300	87	98	0	212	8	8	0	0	66	77	0	212	13	13	0	0
11:00:00	39600	73	77	0	208	3	3	0	0	58	62	0	208	12	12	0	0
11:05:00	39900	67	76	0	199	7	7	0	0	48	57	0	199	12	12	0	0
11:10:00	40200	96	95	0	200	5	5	0	0	62	61	0	200	29	29	0	0
11:15:00	40500	358	323	0	235	28	28	0	0	230	195	0	235	100	100	0	0
11:20:00	40800	66	84	0	217	2	2	0	0	52	70	0	217	12	12	0	0
11:25:00	41100	98	109	0	206	8	8	0	0	74	85	0	206	16	16	0	0
11:30:00	41400	59	63	0	202	3	3	0	0	38	42	0	202	18	18	0	0
11:35:00	41700	84	94	0	192	5	5	0	0	61	71	0	192	18	18	0	0
11:40:00	42000	103	110	0	185	6	6	0	0	50	57	0	185	47	47	0	0
11:45:00	42300	372	316	0	241	30	30	0	0	252	196	0	241	90	90	0	0
11:50:00	42600	72	88	0	225	9	9	0	0	41	57	0	225	22	22	0	0
11:55:00	42900	74	80	0	219	11	11	0	0	50	56	0	219	13	13	0	0
12:00:00	43200	72	71	0	220	8	8	0	0	52	53	0	218	12	10	0	2
12:05:00	43500	66	91	0	195	9	9	0	0	44	67	0	195	13	15	0	0
12:10:00	43800	109	114	0	190	5	5	0	0	54	59	0	190	50	50	0	0
12:15:00	44100	417	346	0	261	42	42	0	0	276	205	0	261	99	99	0	0
12:20:00	44400	71	85	0	247	9	9	0	0	53	67	0	247	9	9	0	0
12:25:00	44700	61	63	0	245	3	3	0	0	47	49	0	245	11	11	0	0
12:30:00	45000	82	88	0	239	15	15	0	0	57	63	0	239	10	10	0	0
12:35:00	45300	94	86	0	247	10	10	0	0	73	65	0	247	11	11	0	0
12:40:00	45600	134	148	0	233	16	16	0	0	69	83	0	233	49	49	0	0
12:45:00	45900	359	304	0	288	26	26	0	0	257	202	0	288	76	76	0	0
12:50:00	46200	97	110	0	275	5	5	0	0	82	95	0	275	10	10	0	0
12:55:00	46500	90	107	0	258	5	5	0	0	69	86	0	258	16	16	0	0
13:00:00	46800	83	79	0	262	8	8	0	0	67	63	0	262	8	8	0	0
13:05:00	47100	104	113	0	253	13	13	0	0	67	76	0	253	24	24	0	0
13:10:00	47400	118	135	0	236	9	9	0	0	57	74	0	236	52	52	0	0
13:15:00	47700	341	288	0	289	26	26	0	0	244	191	0	289	71	71	0	0
13:20:00	48000	79	114	0	254	9	9	0	0	62	97	0	254	8	8	0	0
13:25:00	48300	76	101	0	229	7	7	0	0	61	86	0	229	8	8	0	0
13:30:00	48600	98	97	0	230	5	5	0	0	80	79	0	230	13	13	0	0
13:35:00	48900	90	90	0	230	7	7	0	0	69	69	0	230	14	14	0	0
13:40:00	49200	115	133	0	212	9	9	0	0	65	83	0	212	41	41	0	0
13:45:00	49500	370	308	0	274	27	27	0	0	256	194	0	274	87	87	0	0
13:50:00	49800	103	125	0	252	10	10	0	0	78	100	0	252	15	15	0	0
13:55:00	50100	74	79	0	247	7	7	0	0	60	65	0	247	7	7	0	0
14:00:00	50400	122	126	0	243	16	16	0	0	82	86	0	243	24	24	0	0
14:05:00	50700	115	120	0	238	13	13	0	0	82	87	0	238	20	20	0	0
14:10:00	51000	120	128	0	230	7	7	0	0	74	82	0	230	39	39	0	0
14:15:00	51300	656	546	0	340	59	59	0	0	476	366	0	340	121	121	0	0
14:20:00	51600	168	167	0	341	15	15	0	0	127	126	0	341	26	26	0	0
14:25:00	51900	131	136	0	336	5	5	0	0	103	108	0	336	23	23	0	0
14:30:00	52200	153	152	0	337	17	17	0	0	120	119	0	337	16	16	0	0
14:35:00	52500	156	164	0	329	11	11	0	0	120	128	0	329	25	25	0	0
14:40:00	52800	141	157	0	313	9	9	0	0	87	103	0	313	45	45	0	0
14:45:00	53100	835	704	0	444	70	70	0	0	623	492	0	444	142	142	0	0
14:50:00	53400	222	235	0	431	15	15	0	0	180	193	0	431	27	27	0	0
14:55:00	53700	169	174	0	426	19	19	0	0	126	131	0	426	24	24	0	0
15:00:00	54000	167	169	0	424	10	10	0	0	134	136	0	424	23	23	0	0
15:05:00	54300	177	186	0	415	21	21	0	0	138	147	0	415	18	18	0	0
15:10:00	54600	196	214	0	397	18	18	0	0	120	138	0	397	58	58	0	0
15:15:00	54900	1011	867	0	541	101	101	0	0	720	576	0	541	190	190	0	0
15:20:00	55200	258	287	0	512	19	19	0	0	205	234	0	512	34	34	0	0
15:25:00	55500	152	178	0	486	8	8	0	0	131	157	0	486	13	13	0	0
15:30:00	55800	165	187	0	464	13	13	0	0	131	153	0	464	21	21	0	0
15:35:00	56100	153	160	0	457	13	13	0	0	121	128	0	457	19	19	0	0
15:40:00	56400	171	191	0	437	9	9	0	0	117	137	0	437	45	45	0	0
15:45:00	56700	938	836	0	539	73	73	0	0	683	581	0	539	182	182	0	0
15:50:00	57000	219	285	0	473	10	10	0	0	181	247	0	473	28	28	0	0
15:55:00	57300	148	165	0	456	7	7	0	0	132	149	0	456	9	9	0	0
16:00:00	57600	163	175	0	444	12	12	0	0	123	135	0	444	28	28	0	0
16:05:00	57900	137	144	0	437	7	7	0	0	112	119	0	437	18	18	0	0
16:10:00	58200	159	196	0	400	11	11	0	0	104	141	0	400	44	44	0	0
16:15:00	58500	862	734	0	528	63	63	0	0	655	527	0	528	144	144	0	0
16:20:00	58800	216	255	0	489	16	16	0	0	156	195	0	489	44	44	0	0
16:25:00	59100	161	173	0	477	5	5	0	0	138	150	0	477	18	18	0	0
16:30:00	59400	181	192	0	466	13	13	0	0	141	152	0	466	27	27	0	0
16:35:00	59700	117	155	0	428	5	5	0	0	88	126	0	428	24	24	0	0
16:40:00	60000	140	163	0	405	11	11	0	0	89	112	0	405	40	40	0	0
16:45:00	60300	931	791	0	545	75	75	0	0	687	547	0	545	169	169	0	0
16:50:00	60600	226	270	0	501	19	19	0	0	171	215	0	501	36	36	0	0
16:55:00	60900	152	162	0	491	8	8	0	0	123	133	0	491	21	21	0	0
17:00:00	61200	174	208	0	457	16	16	0	0	125	159	0	457	33	33	0	0
17:05:00	61500	176	199	0	434	14	14	0	0	142	165	0	434	20	20	0	0
17:10:00	61800	148	173	0	409	11	11	0	0	87	112	0	409	50	50	0	0
17:15:00	62100	1046	906	0	549	93	93	0	0	769	629	0	549	184	184	0	0
17:20:00	62400	174	214	0	509	13	13	0	0	123	163	0	509	38	38	0	0
17:25:00	62700	149	197	0	461	14	14	0	0	113	161	0	461	22	22	0	0
17:30:00	63000	168	184	0	445	9	9	0	0	131	147	0	445	28	28	0	0
17:35:00	63300	148	178	0	415	11	11	0	0	113	143	0	415	24	24	0	0
17:40:00	63600	151	186	0	380	10	10	0	0	102	137	0	380	39	39	0	0
17:45:00	63900	851	777	0	454	52	52	0	0	619	545	0	454	180	180	0	0
17:50:00	64200	183	223	0	414	16	16	0	0	121	161	0	414	46	46	0	0
17:55:00	64500	132	171	0	375	9	9	0	0	107	146	0	375	16	16	0	0
18:00:00	64800	174	198	0	351	9	9	0	0	137	161	0	351	28	28	0	0
18:05:00	65100	121	149	0	323	9	9	0	0	91	119	0	323	21	21	0	0
18:10:00	65400	168	185	0	306	11	11	0	0	92	109	0	306	65	65	0	0
18:15:00	65700	856	764	0	398	56	56	0	0	548	456	0	398	252	252	0	0
18:20:00	66000	195	227	0	366	12	12	0	0	137	169	0	366	46	46	0	0
18:25:00	66300	175	188	0	353	14	14	0	0	118	131	0	353	43	43	0	0
18:30:00	66600	129	144	0	338	10	10	0	0	97	112	0	338	22	22	0	0
18:35:00	66900	149	169	0	318	14	14	0	0	99	119	0	318	36	36	0	0
18:40:00	67200	194	213	0	299	9	9	0	0	98	117	0	299	87	87	0	0
18:45:00	67500	848	771	0	376	64	64	0	0	489	412	0	376	295	295	0	0
18:50:00	67800	227	251	0	352	14	14	0	0	122	146	0	352	91	91	0	0
18:55:00	68100	163	188	0	327	13	13	0	0	101	126	0	327	49	49	0	0
19:00:00	68400	151	158	0	320	14	14	0	0	86	93	0	320	51	51	0	0
19:05:00	68700	155	169	0	306	8	8	0	0	99	113	0	306	48	48	0	0
19:10:00	69000	226	230	0	302	12	12	0	0	118	122	0	302	96	96	0	0
19:15:00	69300	637	614	0	325	52	52	0	0	380	357	0	325	205	205	0	0
19:20:00	69600	178	199	0	304	15	15	0	0	124	145	0	304	39	39	0	0
19:25:00	69900	178	208	0	274	18	18	0	0	130	160	0	274	30	30	0	0
19:30:00	70200	148	143	0	279	9	9	0	0	112	107	0	279	27	27	0	0
19:35:00	70500	180	204	0	255	11	11	0	0	99	123	0	255	70	70	0	0
19:40:00	70800	221	228	0	248	19	19	0	0	83	90	0	248	119	119	0	0
19:45:00	71100	424	371	0	301	28	28	0	0	289	236	0	301	107	107	0	0
19:50:00	71400	147	156	0	292	9	9	0	0	96	105	0	292	42	42	0	0
19:55:00	71700	131	139	0	284	5	5	0	0	104	112	0	284	22	22	0	0
20:00:00	72000	145	144	0	285	9	9	0	0	107	106	0	285	29	29	0	0
20:05:00	72300	153	171	0	267	12	12	0	0	100	118	0	267	41	41	0	0
20:10:00	72600	239	239	0	267	14	14	0	0	110	110	0	267	115	115	0	0
20:15:00	72900	405	379	0	293	25	25	0	0	254	228	0	293	126	126	0	0
20:20:00	73200	177	204	0	266	11	11	0	0	119	146	0	266	47	47	0	0
20:25:00	73500	129	157	0	238	8	8	0	0	91	119	0	238	30	30	0	0
20:30:00	73800	119	111	0	246	6	6	0	0	84	77	0	245	29	28	0	1
20:35:00	74100	146	143	0	249	17	17	0	0	94	90	0	249	35	36	0	0
20:40:00	74400	187	196	0	240	12	12	0	0	72	81	0	240	103	103	0	0
20:45:00	74700	306	298	0	248	23	23	0	0	206	198	0	248	77	77	0	0
20:50:00	75000	132	135	0	245	9	9	0	0	87	90	0	245	36	36	0	0
20:55:00	75300	127	128	0	244	4	4	0	0	97	98	0	244	26	26	0	0
21:00:00	75600	123	125	0	242	7	7	0	0	81	87	0	238	35	31	0	4
21:05:00	75900	149	169	0	222	12	12	0	0	94	110	0	222	43	47	0	0
21:10:00	76200	220	215	0	227	13	13	0	0	108	103	0	227	99	99	0	0
21:15:00	76500	325	316	0	236	18	18	0	0	202	193	0	236	105	105	0	0
21:20:00	76800	143	147	0	232	14	14	0	0	83	87	0	232	46	46	0	0
21:25:00	77100	151	150	0	233	11	11	0	0	90	89	0	233	50	50	0	0
21:30:00	77400	138	148	0	223	13	13	0	0	91	101	0	223	34	34	0	0
21:35:00	77700	153	163	0	213	12	12	0	0	89	99	0	213	52	52	0	0
21:40:00	78000	235	239	0	209	16	16	0	0	86	90	0	209	133	133	0	0
21:45:00	78300	279	257	0	231	20	20	0	0	193	171	0	231	66	66	0	0
21:50:00	78600	103	136	0	198	5	5	0	0	72	105	0	198	26	26	0	0
21:55:00	78900	95	103	0	190	4	4	0	0	74	82	0	190	17	17	0	0
22:00:00	79200	101	111	0	180	5	5	0	0	75	85	0	180	21	21	0	0
22:05:00	79500	108	115	0	173	3	3	0	0	85	92	0	173	20	20	0	0
22:10:00	79800	148	142	0	179	7	7	0	0	77	71	0	179	64	64	0	0
22:15:00	80100	220	227	0	172	19	19	0	0	163	170	0	172	38	38	0	0
22:20:00	80400	85	97	0	160	7	7	0	0	68	80	0	160	10	10	0	0
22:25:00	80700	101	106	0	155	10	10	0	0	68	73	0	155	23	23	0	0
22:30:00	81000	62	64	0	153	0	0	0	0	52	54	0	153	10	10	0	0
22:35:00	81300	82	87	0	148	4	4	0	0	55	60	0	148	23	23	0	0
22:40:00	81600	131	143	0	136	7	7	0	0	72	84	0	136	52	52	0	0
22:45:00	81900	167	171	0	132	15	15	0	0	114	118	0	132	38	38	0	0
22:50:00	82200	61	59	0	134	5	5	0	0	46	44	0	134	10	10	0	0
22:55:00	82500	73	87	0	120	8	8	0	0	58	72	0	120	7	7	0	0
23:00:00	82800	99	109	0	110	11	11	0	0	66	76	0	110	22	22	0	0
23:05:00	83100	75	76	0	109	11	11	0	0	44	45	0	109	20	20	0	0
23:10:00	83400	110	117	0	102	10	10	0	0	53	60	0	102	47	47	0	0
23:15:00	83700	127	125	0	104	15	15	0	0	81	79	0	104	31	31	0	0
23:20:00	84000	61	66	0	99	3	3	0	0	38	43	0	99	20	20	0	0
23:25:00	84300	79	73	0	105	6	6	0	0	45	39	0	105	28	28	0	0
23:30:00	84600	70	64	0	111	3	3	0	0	41	38	0	108	26	23	0	3
23:35:00	84900	78	98	0	91	6	6	0	0	48	65	0	91	24	27	0	0
23:40:00	85200	127	132	0	86	8	8	0	0	54	59	0	86	65	65	0	0
23:45:00	85500	111	113	0	84	19	19	0	0	56	58	0	84	36	36	0	0
23:50:00	85800	71	82	0	73	5	5	0	0	44	55	0	73	22	22	0	0
23:55:00	86100	49	55	0	67	4	4	0	0	28	34	0	67	17	17	0	0
24:00:00	86400	27	34	0	60	5	5	0	0	15	22	0	60	7	7	0	0
24:05:00	86700	80	89	0	51	8	8	0	0	42	51	0	51	30	30	0	0
24:10:00	87000	105	113	0	43	9	9	0	0	26	34	0	43	70	70	0	0
24:15:00	87300	35	39	0	39	2	2	0	0	22	26	0	39	11	11	0	0
24:20:00	87600	19	32	0	26	0	0	0	0	19	32	0	26	0	0	0	0
24:25:00	87900	12	18	0	20	0	0	0	0	9	15	0	20	3	3	0	0
24:30:00	88200	9	11	0	18	0	0	0	0	6	8	0	18	3	3	0	0
24:35:00	88500	5	10	0	13	0	0	0	0	5	10	0	13	0	0	0	0
24:40:00	88800	0	0	0	13	0	0	0	0	0	0	0	13	0	0	0	0
24:45:00	89100	3	5	0	11	0	0	0	0	3	5	0	11	0	0	0	0
24:50:00	89400	6	9	0	8	0	0	0	0	6	9	0	8	0	0	0	0
24:55:00	89700	6	11	0	3	0	0	0	0	6	11	0	3	0	0	0	0
25:00:00	90000	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0
25:05:00	90300	1	2	0	2	0	0	0	0	1	2	0	2	0	0	0	0
25:10:00	90600	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0
25:15:00	90900	2	2	0	2	0	0	0	0	2	2	0	2	0	0	0	0
25:20:00	91200	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0
25:25:00	91500	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0
25:30:00	91800	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0
25:35:00	92100	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0
25:40:00	92400	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0
25:45:00	92700	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0
25:50:00	93000	1	1	0	2	0	0	0	0	1	1	0	2	0	0	0	0
25:55:00	93300	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0
26:00:00	93600	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0
26:05:00	93900	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0
26:10:00	94200	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0
26:15:00	94500	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0
26:20:00	94800	1	2	0	1	0	0	0	0	1	2	0	1	0	0	0	0
26:25:00	95100	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
26:30:00	95400	1	2	0	0	0	0	0	0	1	2	0	0	0	0	0	0
26:35:00	95700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26:40:00	96000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26:45:00	96300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26:50:00	96600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26:55:00	96900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27:00:00	97200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27:05:00	97500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27:10:00	97800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27:15:00	98100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27:20:00	98400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27:25:00	98700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27:30:00	99000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27:35:00	99300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27:40:00	99600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27:45:00	99900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27:50:00	100200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
