time	time	departures_all	arrivals_all	stuck_all	en-route_all	departures_bike	arrivals_bike	stuck_bike	en-route_bike	departures_car	arrivals_car	stuck_car	en-route_car	departures_walk	arrivals_walk	stuck_walk	en-route_walk
05:00:00	18000	11	14	0	145	0	0	0	0	10	13	0	145	1	1	0	0
05:05:00	18300	18	30	0	133	0	0	0	0	17	29	0	133	1	1	0	0
05:10:00	18600	14	38	0	109	0	0	0	0	9	33	0	109	5	5	0	0
05:15:00	18900	290	187	0	212	22	22	0	0	229	126	0	212	39	39	0	0
05:20:00	19200	33	67	0	178	3	3	0	0	26	60	0	178	4	4	0	0
05:25:00	19500	35	44	0	169	0	0	0	0	32	41	0	169	3	3	0	0
05:30:00	19800	32	33	0	168	4	4	0	0	24	25	0	168	4	4	0	0
05:35:00	20100	25	36	0	157	3	3	0	0	16	27	0	157	6	6	0	0
05:40:00	20400	32	42	0	147	1	1	0	0	23	33	0	147	8	8	0	0
05:45:00	20700	378	236	0	289	34	34	0	0	272	130	0	289	72	72	0	0
05:50:00	21000	54	85	0	258	5	5	0	0	35	66	0	258	14	14	0	0
05:55:00	21300	49	63	0	244	2	2	0	0	39	53	0	244	8	8	0	0
06:00:00	21600	37	37	0	244	3	3	0	0	26	26	0	244	8	8	0	0
06:05:00	21900	50	54	0	240	4	4	0	0	37	41	0	240	9	9	0	0
06:10:00	22200	55	75	0	220	2	2	0	0	38	58	0	220	15	15	0	0
06:15:00	22500	487	268	0	439	37	37	0	0	355	136	0	439	95	95	0	0
06:20:00	22800	73	151	0	361	3	3	0	0	49	127	0	361	21	21	0	0
06:25:00	23100	57	108	0	310	2	2	0	0	40	91	0	310	15	15	0	0
06:30:00	23400	53	63	0	300	6	6	0	0	37	47	0	300	10	10	0	0
06:35:00	23700	71	72	0	299	7	7	0	0	53	54	0	299	11	11	0	0
06:40:00	24000	59	90	0	268	5	5	0	0	39	70	0	268	15	15	0	0
06:45:00	24300	854	445	0	677	83	83	0	0	611	202	0	677	160	160	0	0
06:50:00	24600	74	177	0	574	8	8	0	0	49	152	0	574	17	17	0	0
06:55:00	24900	85	192	0	467	8	8	0	0	70	177	0	467	7	7	0	0
07:00:00	25200	61	80	0	448	5	5	0	0	54	73	0	448	2	2	0	0
07:05:00	25500	88	112	0	424	5	5	0	0	67	91	0	424	16	16	0	0
07:10:00	25800	109	120	0	413	7	7	0	0	71	82	0	413	31	31	0	0
07:15:00	26100	1339	574	0	1178	121	121	0	0	999	234	0	1178	219	219	0	0
07:20:00	26400	103	228	0	1053	19	19	0	0	62	187	0	1053	22	22	0	0
07:25:00	26700	142	285	0	910	12	12	0	0	108	251	0	910	22	22	0	0
07:30:00	27000	125	254	0	781	4	4	0	0	103	234	0	779	18	16	0	2
07:35:00	27300	128	270	0	639	11	11	0	0	99	239	0	639	18	20	0	0
07:40:00	27600	103	140	0	602	4	4	0	0	75	112	0	602	24	24	0	0
07:45:00	27900	1532	705	0	1429	150	150	0	0	1100	273	0	1429	282	282	0	0
07:50:00	28200	163	303	0	1289	18	18	0	0	117	257	0	1289	28	28	0	0
07:55:00	28500	153	288	0	1154	7	7	0	0	120	255	0	1154	26	26	0	0
08:00:00	28800	157	372	0	939	11	11	0	0	131	346	0	939	15	15	0	0
08:05:00	29100	151	309	0	781	7	7	0	0	126	284	0	781	18	18	0	0
08:10:00	29400	142	202	0	721	8	8	0	0	104	164	0	721	30	30	0	0
08:15:00	29700	930	639	0	1012	100	100	0	0	642	351	0	1012	188	188	0	0
08:20:00	30000	145	318	0	839	9	9	0	0	117	290	0	839	19	19	0	0
08:25:00	30300	138	266	0	711	10	10	0	0	116	244	0	711	12	12	0	0
08:30:00	30600	111	242	0	580	8	8	0	0	86	217	0	580	17	17	0	0
08:35:00	30900	100	173	0	507	5	5	0	0	78	151	0	507	17	17	0	0
08:40:00	31200	111	168	0	450	6	6	0	0	80	137	0	450	25	25	0	0
08:45:00	31500	654	541	0	563	59	59	0	0	449	336	0	563	146	146	0	0
08:50:00	31800	89	176	0	476	6	6	0	0	70	157	0	476	13	13	0	0
08:55:00	32100	79	158	0	397	8	8	0	0	59	138	0	397	12	12	0	0
09:00:00	32400	91	127	0	361	5	5	0	0	73	109	0	361	13	13	0	0
09:05:00	32700	60	102	0	319	2	2	0	0	45	87	0	319	13	13	0	0
09:10:00	33000	72	99	0	292	6	6	0	0	49	76	0	292	17	17	0	0
09:15:00	33300	395	355	0	332	27	27	0	0	262	222	0	332	106	106	0	0
09:20:00	33600	80	138	0	274	4	4	0	0	62	120	0	274	14	14	0	0
09:25:00	33900	65	91	0	248	6	6	0	0	45	71	0	248	14	14	0	0
09:30:00	34200	47	85	0	210	1	1	0	0	33	71	0	210	13	13	0	0
09:35:00	34500	52	71	0	191	2	2	0	0	42	61	0	191	8	8	0	0
09:40:00	34800	84	94	0	181	1	1	0	0	50	60	0	181	33	33	0	0
09:45:00	35100	293	246	0	228	20	20	0	0	210	163	0	228	63	63	0	0
09:50:00	35400	55	90	0	193	2	2	0	0	43	78	0	193	10	10	0	0
09:55:00	35700	50	73	0	170	5	5	0	0	32	55	0	170	13	13	0	0
10:00:00	36000	49	61	0	158	4	4	0	0	29	41	0	158	16	16	0	0
10:05:00	36300	53	55	0	156	2	2	0	0	43	45	0	156	8	8	0	0
10:10:00	36600	81	82	0	155	2	2	0	0	49	50	0	155	30	30	0	0
10:15:00	36900	345	288	0	212	28	28	0	0	238	181	0	212	79	79	0	0
10:20:00	37200	55	77	0	190	8	8	0	0	38	60	0	190	9	9	0	0
10:25:00	37500	62	67	0	185	3	3	0	0	39	44	0	185	20	20	0	0
10:30:00	37800	54	51	0	188	4	4	0	0	40	37	0	188	10	10	0	0
10:35:00	38100	66	65	0	189	5	5	0	0	41	40	0	189	20	20	0	0
10:40:00	38400	63	74	0	178	2	2	0	0	37	48	0	178	24	24	0	0
10:45:00	38700	362	309	0	231	36	36	0	0	261	208	0	231	65	65	0	0
10:50:00	39000	56	82	0	205	5	5	0	0	43	69	0	205	8	8	0	0
10:55:00	39300	75	83	0	197	7	7	0	0	56	64	0	197	12	12	0	0
11:00:00	39600	71	72	0	196	4	4	0	0	56	57	0	196	11	11	0	0
11:05:00	39900	74	80	0	190	4	4	0	0	52	58	0	190	18	18	0	0
11:10:00	40200	96	100	0	186	5	5	0	0	60	64	0	186	31	31	0	0
11:15:00	40500	349	312	0	223	25	25	0	0	218	181	0	223	106	106	0	0
11:20:00	40800	67	84	0	206	4	4	0	0	49	66	0	206	14	14	0	0
11:25:00	41100	94	101	0	199	9	9	0	0	67	74	0	199	18	18	0	0
11:30:00	41400	68	68	0	199	2	2	0	0	46	46	0	199	20	20	0	0
11:35:00	41700	83	93	0	189	4	4	0	0	60	70	0	189	19	19	0	0
11:40:00	42000	107	113	0	183	7	7	0	0	44	50	0	183	56	56	0	0
11:45:00	42300	368	314	0	237	30	30	0	0	241	187	0	237	97	97	0	0
11:50:00	42600	67	82	0	222	8	8	0	0	37	52	0	222	22	22	0	0
11:55:00	42900	76	80	0	218	10	10	0	0	54	58	0	218	12	12	0	0
12:00:00	43200	65	71	0	212	7	7	0	0	43	51	0	210	15	13	0	2
12:05:00	43500	75	93	0	194	8	8	0	0	50	66	0	194	17	19	0	0
12:10:00	43800	104	112	0	186	8	8	0	0	48	56	0	186	48	48	0	0
12:15:00	44100	415	346	0	255	37	37	0	0	276	207	0	255	102	102	0	0
12:20:00	44400	74	85	0	244	7	7	0	0	57	68	0	244	10	10	0	0
12:25:00	44700	64	66	0	242	2	2	0	0	45	47	0	242	17	17	0	0
12:30:00	45000	90	97	0	235	14	14	0	0	62	69	0	235	14	14	0	0
12:35:00	45300	93	85	0	243	7	7	0	0	73	65	0	243	13	13	0	0
12:40:00	45600	127	138	0	232	14	14	0	0	64	75	0	232	49	49	0	0
12:45:00	45900	349	298	0	283	24	24	0	0	248	197	0	283	77	77	0	0
12:50:00	46200	96	113	0	266	8	8	0	0	74	91	0	266	14	14	0	0
12:55:00	46500	95	107	0	254	5	5	0	0	71	83	0	254	19	19	0	0
13:00:00	46800	91	83	0	262	7	7	0	0	71	63	0	262	13	13	0	0
13:05:00	47100	105	113	0	254	13	13	0	0	63	71	0	254	29	29	0	0
13:10:00	47400	121	138	0	237	13	13	0	0	55	72	0	237	53	53	0	0
13:15:00	47700	326	283	0	280	27	27	0	0	226	183	0	280	73	73	0	0
13:20:00	48000	80	111	0	249	8	8	0	0	62	93	0	249	10	10	0	0
13:25:00	48300	82	110	0	221	6	6	0	0	67	95	0	221	9	9	0	0
13:30:00	48600	99	99	0	221	3	3	0	0	83	83	0	221	13	13	0	0
13:35:00	48900	90	95	0	216	9	9	0	0	65	70	0	216	16	16	0	0
13:40:00	49200	110	124	0	202	12	12	0	0	56	70	0	202	42	42	0	0
13:45:00	49500	362	305	0	259	30	30	0	0	239	182	0	259	93	93	0	0
13:50:00	49800	114	132	0	241	9	9	0	0	84	102	0	241	21	21	0	0
13:55:00	50100	89	88	0	242	7	7	0	0	68	67	0	242	14	14	0	0
14:00:00	50400	116	122	0	236	22	22	0	0	71	77	0	236	23	23	0	0
14:05:00	50700	117	119	0	234	11	11	0	0	84	86	0	234	22	22	0	0
14:10:00	51000	118	127	0	225	9	9	0	0	71	80	0	225	38	38	0	0
14:15:00	51300	642	534	0	333	67	67	0	0	452	344	0	333	123	123	0	0
14:20:00	51600	175	174	0	334	18	18	0	0	128	127	0	334	29	29	0	0
14:25:00	51900	128	137	0	325	4	4	0	0	101	110	0	325	23	23	0	0
14:30:00	52200	156	154	0	327	15	15	0	0	123	121	0	327	18	18	0	0
14:35:00	52500	151	162	0	316	9	9	0	0	110	121	0	316	32	32	0	0
14:40:00	52800	148	159	0	305	12	12	0	0	92	103	0	305	44	44	0	0
14:45:00	53100	818	697	0	426	76	76	0	0	583	462	0	426	159	159	0	0
14:50:00	53400	229	240	0	415	21	21	0	0	172	183	0	415	36	36	0	0
14:55:00	53700	180	185	0	410	21	21	0	0	127	132	0	410	32	32	0	0
15:00:00	54000	164	171	0	403	14	14	0	0	128	135	0	403	22	22	0	0
15:05:00	54300	184	189	0	398	20	20	0	0	143	148	0	398	21	21	0	0
15:10:00	54600	199	217	0	380	21	21	0	0	120	138	0	380	58	58	0	0
15:15:00	54900	997	864	0	513	104	104	0	0	694	561	0	513	199	199	0	0
15:20:00	55200	259	283	0	489	20	20	0	0	205	229	0	489	34	34	0	0
15:25:00	55500	160	179	0	470	13	13	0	0	129	148	0	470	18	18	0	0
15:30:00	55800	175	189	0	456	14	14	0	0	134	148	0	456	27	27	0	0
15:35:00	56100	159	167	0	448	14	14	0	0	117	125	0	448	28	28	0	0
15:40:00	56400	171	196	0	423	14	14	0	0	112	137	0	423	45	45	0	0
15:45:00	56700	926	820	0	529	74	74	0	0	658	552	0	529	194	194	0	0
15:50:00	57000	224	296	0	457	16	16	0	0	172	244	0	457	36	36	0	0
15:55:00	57300	148	160	0	445	10	10	0	0	128	140	0	445	10	10	0	0
16:00:00	57600	167	182	0	430	11	11	0	0	124	139	0	430	32	32	0	0
16:05:00	57900	146	151	0	425	10	10	0	0	113	118	0	425	23	23	0	0
16:10:00	58200	162	199	0	388	14	14	0	0	108	145	0	388	40	40	0	0
16:15:00	58500	831	722	0	497	68	68	0	0	605	496	0	497	158	158	0	0
16:20:00	58800	223	256	0	464	18	18	0	0	157	190	0	464	48	48	0	0
16:25:00	59100	161	177	0	448	9	9	0	0	132	148	0	448	20	20	0	0
16:30:00	59400	179	188	0	439	12	12	0	0	141	150	0	439	26	26	0	0
16:35:00	59700	114	150	0	403	7	7	0	0	80	116	0	403	27	27	0	0
16:40:00	60000	155	173	0	385	10	10	0	0	101	119	0	385	44	44	0	0
16:45:00	60300	917	789	0	513	87	87	0	0	650	522	0	513	180	180	0	0
16:50:00	60600	240	269	0	484	18	18	0	0	176	205	0	484	46	46	0	0
16:55:00	60900	154	170	0	468	9	9	0	0	120	136	0	468	25	25	0	0
17:00:00	61200	179	217	0	430	21	21	0	0	120	158	0	430	38	38	0	0
17:05:00	61500	181	198	0	413	17	17	0	0	144	161	0	413	20	20	0	0
17:10:00	61800	158	178	0	393	13	13	0	0	95	115	0	393	50	50	0	0
17:15:00	62100	1009	879	0	523	92	92	0	0	718	588	0	523	199	199	0	0
17:20:00	62400	175	207	0	491	12	12	0	0	131	163	0	491	32	32	0	0
17:25:00	62700	151	188	0	454	14	14	0	0	111	148	0	454	26	26	0	0
17:30:00	63000	168	184	0	438	14	14	0	0	128	144	0	438	26	26	0	0
17:35:00	63300	159	182	0	415	9	9	0	0	123	146	0	415	27	27	0	0
17:40:00	63600	156	192	0	379	11	11	0	0	106	142	0	379	39	39	0	0
17:45:00	63900	826	768	0	437	62	62	0	0	573	515	0	437	191	191	0	0
17:50:00	64200	185	219	0	403	14	14	0	0	119	153	0	403	52	52	0	0
17:55:00	64500	131	172	0	362	6	6	0	0	107	148	0	362	18	18	0	0
18:00:00	64800	170	197	0	335	14	14	0	0	125	152	0	335	31	31	0	0
18:05:00	65100	128	152	0	311	4	4	0	0	94	118	0	311	30	30	0	0
18:10:00	65400	173	187	0	297	16	16	0	0	97	111	0	297	60	60	0	0
18:15:00	65700	835	750	0	382	61	61	0	0	520	435	0	382	254	254	0	0
18:20:00	66000	200	235	0	347	13	13	0	0	136	171	0	347	51	51	0	0
18:25:00	66300	182	184	0	345	16	16	0	0	118	120	0	345	48	48	0	0
18:30:00	66600	136	149	0	332	13	13	0	0	98	111	0	332	25	25	0	0
18:35:00	66900	165	182	0	315	11	11	0	0	112	129	0	315	42	42	0	0
18:40:00	67200	197	218	0	294	12	12	0	0	95	116	0	294	90	90	0	0
18:45:00	67500	821	742	0	373	65	65	0	0	456	377	0	373	300	300	0	0
18:50:00	67800	225	253	0	345	8	8	0	0	124	152	0	345	93	93	0	0
18:55:00	68100	172	195	0	322	11	11	0	0	103	126	0	322	58	58	0	0
19:00:00	68400	143	154	0	311	15	15	0	0	78	89	0	311	50	50	0	0
19:05:00	68700	169	180	0	300	10	10	0	0	106	117	0	300	53	53	0	0
19:10:00	69000	230	233	0	297	15	15	0	0	119	122	0	297	96	96	0	0
19:15:00	69300	626	609	0	314	50	50	0	0	358	341	0	314	218	218	0	0
19:20:00	69600	177	194	0	297	15	15	0	0	121	138	0	297	41	41	0	0
19:25:00	69900	195	220	0	272	22	22	0	0	137	162	0	272	36	36	0	0
19:30:00	70200	148	144	0	276	11	11	0	0	107	103	0	276	30	30	0	0
19:35:00	70500	173	196	0	253	8	8	0	0	93	116	0	253	72	72	0	0
19:40:00	70800	234	244	0	243	17	17	0	0	88	98	0	243	129	129	0	0
19:45:00	71100	408	366	0	285	33	33	0	0	269	227	0	285	106	106	0	0
19:50:00	71400	150	162	0	273	13	13	0	0	93	105	0	273	44	44	0	0
19:55:00	71700	129	139	0	263	9	9	0	0	94	104	0	263	26	26	0	0
20:00:00	72000	147	145	0	265	12	12	0	0	104	102	0	265	31	31	0	0
20:05:00	72300	159	174	0	250	13	13	0	0	103	118	0	250	43	43	0	0
20:10:00	72600	236	234	0	252	21	21	0	0	102	100	0	252	113	113	0	0
20:15:00	72900	394	378	0	268	30	30	0	0	232	216	0	268	132	132	0	0
20:20:00	73200	176	200	0	244	10	10	0	0	118	142	0	244	48	48	0	0
20:25:00	73500	129	147	0	226	13	13	0	0	89	107	0	226	27	27	0	0
20:30:00	73800	120	110	0	236	9	9	0	0	80	71	0	235	31	30	0	1
20:35:00	74100	145	143	0	238	16	16	0	0	93	90	0	238	36	37	0	0
20:40:00	74400	187	193	0	232	12	12	0	0	75	81	0	232	100	100	0	0
20:45:00	74700	310	299	0	243	30	30	0	0	203	192	0	243	77	77	0	0
20:50:00	75000	136	135	0	244	12	12	0	0	88	87	0	244	36	36	0	0
20:55:00	75300	129	133	0	240	3	3	0	0	94	98	0	240	32	32	0	0
21:00:00	75600	120	124	0	236	8	8	0	0	74	82	0	232	38	34	0	4
21:05:00	75900	146	161	0	221	12	12	0	0	89	100	0	221	45	49	0	0
21:10:00	76200	216	211	0	226	13	13	0	0	95	90	0	226	108	108	0	0
21:15:00	76500	320	318	0	228	15	15	0	0	198	196	0	228	107	107	0	0
21:20:00	76800	147	155	0	220	12	12	0	0	86	94	0	220	49	49	0	0
21:25:00	77100	143	144	0	219	11	11	0	0	82	83	0	219	50	50	0	0
21:30:00	77400	138	148	0	209	10	10	0	0	91	101	0	209	37	37	0	0
21:35:00	77700	163	169	0	203	16	16	0	0	93	99	0	203	54	54	0	0
21:40:00	78000	213	213	0	203	16	16	0	0	79	79	0	203	118	118	0	0
21:45:00	78300	285	264	0	224	25	25	0	0	186	165	0	224	74	74	0	0
21:50:00	78600	105	133	0	196	11	11	0	0	66	94	0	196	28	28	0	0
21:55:00	78900	100	112	0	184	10	10	0	0	72	84	0	184	18	18	0	0
22:00:00	79200	103	109	0	178	9	9	0	0	67	73	0	178	27	27	0	0
22:05:00	79500	119	127	0	170	2	2	0	0	96	104	0	170	21	21	0	0
22:10:00	79800	151	148	0	173	10	10	0	0	73	70	0	173	68	68	0	0
22:15:00	80100	214	220	0	167	24	24	0	0	147	153	0	167	43	43	0	0
22:20:00	80400	87	98	0	156	9	9	0	0	67	78	0	156	11	11	0	0
22:25:00	80700	97	102	0	151	9	9	0	0	63	68	0	151	25	25	0	0
22:30:00	81000	62	64	0	149	2	2	0	0	49	51	0	149	11	11	0	0
22:35:00	81300	81	88	0	142	8	8	0	0	47	54	0	142	26	26	0	0
22:40:00	81600	132	145	0	129	9	9	0	0	69	82	0	129	54	54	0	0
22:45:00	81900	159	158	0	130	21	21	0	0	101	100	0	130	37	37	0	0
22:50:00	82200	59	57	0	132	8	8	0	0	40	38	0	132	11	11	0	0
22:55:00	82500	71	82	0	121	8	8	0	0	56	67	0	121	7	7	0	0
23:00:00	82800	98	106	0	113	12	12	0	0	67	75	0	113	19	19	0	0
23:05:00	83100	78	79	0	112	9	9	0	0	47	48	0	112	22	22	0	0
23:10:00	83400	115	122	0	105	8	8	0	0	54	61	0	105	53	53	0	0
23:15:00	83700	131	128	0	108	15	15	0	0	86	83	0	108	30	30	0	0
23:20:00	84000	66	76	0	98	3	3	0	0	42	52	0	98	21	21	0	0
23:25:00	84300	78	71	0	105	6	6	0	0	43	36	0	105	29	29	0	0
23:30:00	84600	70	66	0	109	4	4	0	0	39	38	0	106	27	24	0	3
23:35:00	84900	79	100	0	88	5	5	0	0	49	67	0	88	25	28	0	0
23:40:00	85200	130	135	0	83	11	11	0	0	53	58	0	83	66	66	0	0
23:45:00	85500	116	118	0	81	15	15	0	0	61	63	0	81	40	40	0	0
23:50:00	85800	60	69	0	72	2	2	0	0	37	46	0	72	21	21	0	0
23:55:00	86100	50	56	0	66	5	5	0	0	27	33	0	66	18	18	0	0
24:00:00	86400	29	34	0	61	5	5	0	0	14	19	0	61	10	10	0	0
24:05:00	86700	74	82	0	53	6	6	0	0	38	46	0	53	30	30	0	0
24:10:00	87000	108	119	0	42	9	9	0	0	30	41	0	42	69	69	0	0
24:15:00	87300	33	36	0	39	4	4	0	0	21	24	0	39	8	8	0	0
24:20:00	87600	16	27	0	28	0	0	0	0	16	27	0	28	0	0	0	0
24:25:00	87900	15	22	0	21	0	0	0	0	10	17	0	21	5	5	0	0
24:30:00	88200	9	12	0	18	0	0	0	0	6	9	0	18	3	3	0	0
24:35:00	88500	5	9	0	14	0	0	0	0	5	9	0	14	0	0	0	0
24:40:00	88800	1	1	0	14	0	0	0	0	0	0	0	14	1	1	0	0
24:45:00	89100	3	5	0	12	0	0	0	0	3	5	0	12	0	0	0	0
24:50:00	89400	6	9	0	9	0	0	0	0	6	9	0	9	0	0	0	0
24:55:00	89700	6	11	0	4	0	0	0	0	6	11	0	4	0	0	0	0
25:00:00	90000	0	0	0	4	0	0	0	0	0	0	0	4	0	0	0	0
25:05:00	90300	1	2	0	3	0	0	0	0	1	2	0	3	0	0	0	0
25:10:00	90600	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0
25:15:00	90900	3	4	0	2	0	0	0	0	3	4	0	2	0	0	0	0
25:20:00	91200	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0
25:25:00	91500	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0
25:30:00	91800	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0
25:35:00	92100	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0
25:40:00	92400	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0
25:45:00	92700	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0
25:50:00	93000	1	1	0	2	0	0	0	0	1	1	0	2	0	0	0	0
25:55:00	93300	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0
26:00:00	93600	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0
26:05:00	93900	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0
26:10:00	94200	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0
26:15:00	94500	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0
26:20:00	94800	1	2	0	1	0	0	0	0	1	2	0	1	0	0	0	0
26:25:00	95100	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
26:30:00	95400	1	2	0	0	0	0	0	0	1	2	0	0	0	0	0	0
26:35:00	95700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26:40:00	96000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26:45:00	96300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26:50:00	96600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26:55:00	96900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27:00:00	97200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27:05:00	97500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27:10:00	97800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27:15:00	98100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27:20:00	98400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27:25:00	98700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27:30:00	99000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27:35:00	99300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27:40:00	99600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27:45:00	99900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27:50:00	100200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
